time,open,high,low,close,volume,ma5,range,target,bull,ror,hpr,dd
2015-06-18 00:00:00,284000.0,284500.0,271500.0,279500.0,5444.21358588,266100.0,6500.0,293750.0,True,1.0,0.7798418595552415,33.08442050614451
2015-06-19 00:00:00,279500.0,283500.0,274500.0,277000.0,2755.52635574,270700.0,4500.0,286000.0,True,1.0,0.7798418595552415,33.08442050614451
2015-06-20 00:00:00,277000.0,278000.0,270000.0,277000.0,2030.28125913,274100.0,4000.0,281500.0,True,1.0,0.7798418595552415,33.08442050614451
2015-06-21 00:00:00,277000.0,278500.0,274500.0,274500.0,1465.11851811,277200.0,2000.0,281000.0,False,1.0,0.7798418595552415,33.08442050614451
2015-06-22 00:00:00,275500.0,277500.0,273000.0,276500.0,2640.0588942,278300.0,2250.0,277500.0,False,1.0,0.7798418595552415,33.08442050614451
2015-06-23 00:00:00,277000.0,279500.0,273000.0,277000.0,2566.13179532,276900.0,3250.0,279250.0,True,0.9887427036705462,0.7710629486521159,33.837709013563966
2015-06-24 00:00:00,277000.0,277500.0,274500.0,276000.0,2240.69012161,276400.0,1500.0,280250.0,True,1.0,0.7710629486521159,33.837709013563966
2015-06-25 00:00:00,275000.0,275500.0,272500.0,274000.0,2552.75977695,276200.0,1500.0,276500.0,False,1.0,0.7710629486521159,33.837709013563966
2015-06-26 00:00:00,274000.0,275000.0,273000.0,274000.0,2381.00134244,275600.0,1000.0,275500.0,False,1.0,0.7710629486521159,33.837709013563966
2015-06-27 00:00:00,274000.0,279500.0,273000.0,278500.0,1975.21849563,275500.0,3250.0,275000.0,False,1.0095272727272726,0.7784090756538196,33.20736282307502
2015-06-28 00:00:00,279000.0,287000.0,278500.0,285500.0,2789.88958858,275900.0,4250.0,282250.0,True,1.008314614703277,0.7848812471994151,32.652007779933115
2015-06-29 00:00:00,285500.0,288500.0,281000.0,285500.0,3360.81363288,277600.0,3750.0,289750.0,True,1.0,0.7848812471994151,32.652007779933115
2015-06-30 00:00:00,285500.0,300500.0,285500.0,298000.0,5297.19047466,279500.0,7500.0,289250.0,True,1.0270506482281763,0.8061127937182987,30.830200933514135
2015-08-15 00:00:00,311500.0,313500.0,310000.0,312500.0,1432.87941834,284300.0,1750.0,319000.0,True,1.0,0.8061127937182987,30.830200933514135
2015-08-16 00:00:00,312500.0,312500.0,303000.0,307500.0,2388.65477629,292000.0,4750.0,314250.0,True,1.0,0.8061127937182987,30.830200933514135
2015-08-17 00:00:00,307500.0,308000.0,303000.0,306000.0,3092.17128967,297800.0,2500.0,312250.0,True,1.0,0.8061127937182987,30.830200933514135
2015-08-18 00:00:00,306500.0,306500.0,301500.0,302500.0,2686.605037,301900.0,2500.0,309000.0,True,1.0,0.8061127937182987,30.830200933514135
2015-08-19 00:00:00,302500.0,304000.0,245000.0,279000.0,6590.21267923,305300.0,29500.0,305000.0,False,1.0,0.8061127937182987,30.830200933514135
2015-08-20 00:00:00,278500.0,284500.0,265000.0,280000.0,5127.77551932,301500.0,9750.0,308000.0,False,1.0,0.8061127937182987,30.830200933514135
2015-08-21 00:00:00,279500.0,282500.0,277500.0,279500.0,2555.21396408,295000.0,2500.0,289250.0,False,1.0,0.8061127937182987,30.830200933514135
2015-08-22 00:00:00,279500.0,281500.0,273000.0,273000.0,2655.33402914,289400.0,4250.0,282000.0,False,1.0,0.8061127937182987,30.830200933514135
2015-08-23 00:00:00,273000.0,282500.0,271000.0,279000.0,2956.44491915,282800.0,5750.0,277250.0,False,1.003111992786294,0.8086214109172892,30.614945017789836
2015-08-24 00:00:00,279500.0,280500.0,267500.0,271500.0,6872.68288199,278100.0,6500.0,285250.0,True,1.0,0.8086214109172892,30.614945017789836
2015-08-25 00:00:00,271500.0,271500.0,245000.0,258500.0,8094.83915071,276600.0,13250.0,278000.0,False,1.0,0.8086214109172892,30.614945017789836
2015-08-26 00:00:00,257000.0,274000.0,257000.0,270500.0,6384.82206087,272300.0,8500.0,270250.0,False,0.9977250693802034,0.8067818533097704,30.772791203925138
2015-08-27 00:00:00,271000.0,272500.0,265500.0,267000.0,3560.06447349,270500.0,3500.0,279500.0,True,1.0,0.8067818533097704,30.772791203925138
2015-08-28 00:00:00,267000.0,269000.0,262000.0,267000.0,3992.47082463,269300.0,3500.0,270500.0,False,1.0,0.8067818533097704,30.772791203925138
2015-08-29 00:00:00,267500.0,274500.0,267000.0,269500.0,3517.77392405,266900.0,3750.0,271000.0,True,0.9912649446494465,0.7997345691652874,31.377494704523173
2015-08-30 00:00:00,270000.0,273000.0,267500.0,270000.0,1676.32212563,266500.0,2750.0,273750.0,True,1.0,0.7997345691652874,31.377494704523173
2015-08-31 00:00:00,270000.0,272500.0,267000.0,271000.0,4417.59308966,268800.0,2750.0,272750.0,True,1.0,0.7997345691652874,31.377494704523173
2015-09-01 00:00:00,271500.0,272000.0,268000.0,270000.0,3011.54389239,268900.0,2000.0,274250.0,True,1.0,0.7997345691652874,31.377494704523173
2015-09-02 00:00:00,269500.0,270500.0,268500.0,270000.0,2996.92093501,269500.0,1000.0,271500.0,False,1.0,0.7997345691652874,31.377494704523173
2015-09-03 00:00:00,269500.0,272000.0,268500.0,270500.0,3138.00316331,270100.0,1750.0,270500.0,False,0.9968,0.7971754185439585,31.597086721468703
2015-09-04 00:00:00,270500.0,275500.0,269000.0,273500.0,2869.13010112,270300.0,3250.0,272250.0,True,1.0013913682277318,0.7982845830932493,31.501913081248656
2015-09-05 00:00:00,273500.0,280000.0,273000.0,278000.0,2097.02350922,271000.0,3500.0,276750.0,True,1.001316711833785,0.7993356938505363,31.411720839611114
2015-09-06 00:00:00,278000.0,291000.0,277500.0,288500.0,4521.58304537,272400.0,6750.0,281500.0,True,1.0216667850799288,0.8166547285359116,29.925633336040807
2015-09-07 00:00:00,288000.0,290000.0,286000.0,288500.0,3567.15930393,276100.0,2000.0,294750.0,True,1.0,0.8166547285359116,29.925633336040807
2015-09-08 00:00:00,287500.0,295000.0,287500.0,291000.0,4227.49409054,279800.0,3750.0,289500.0,True,1.001981347150259,0.8182728050550417,29.786791689344973
2015-09-09 00:00:00,290500.0,292000.0,285500.0,286500.0,5926.60226872,283900.0,3250.0,294250.0,True,1.0,0.8182728050550417,29.786791689344973
2015-09-10 00:00:00,286500.0,287500.0,281000.0,287000.0,4276.62407852,286500.0,3250.0,289750.0,False,1.0,0.8182728050550417,29.786791689344973
2015-09-11 00:00:00,286500.0,291000.0,286000.0,289000.0,2961.26290875,288300.0,2500.0,289750.0,False,0.994211561691113,0.8135362834031408,30.193216514120223
2015-09-12 00:00:00,288500.0,290000.0,287000.0,287000.0,1676.13164203,288400.0,1500.0,291000.0,True,1.0,0.8135362834031408,30.193216514120223
2015-09-13 00:00:00,287500.0,288000.0,280500.0,283500.0,2928.11964381,288100.0,3750.0,289000.0,False,1.0,0.8135362834031408,30.193216514120223
2015-09-14 00:00:00,283500.0,284000.0,274000.0,278500.0,4116.13141655,286600.0,5000.0,287250.0,False,1.0,0.8135362834031408,30.193216514120223
2015-09-15 00:00:00,278000.0,280000.0,276000.0,277000.0,3055.44726927,285000.0,2000.0,283000.0,False,1.0,0.8135362834031408,30.193216514120223
2015-09-16 00:00:00,276500.0,277000.0,272500.0,274500.0,3152.37340157,283000.0,2250.0,278500.0,False,1.0,0.8135362834031408,30.193216514120223
2015-09-17 00:00:00,273500.0,276000.0,272500.0,276000.0,2164.46464522,280100.0,1750.0,275750.0,False,0.9977066183136899,0.8116705341896352,30.353310112946957
2015-09-18 00:00:00,275500.0,279500.0,275000.0,277000.0,2820.14558421,277900.0,2250.0,277250.0,False,0.9958982867448152,0.8083412944007066,30.63898086403643
2015-09-19 00:00:00,277500.0,278500.0,276500.0,277000.0,1605.31745655,276600.0,1000.0,279750.0,True,1.0,0.8083412944007066,30.63898086403643
2015-09-20 00:00:00,276500.0,277500.0,275500.0,277000.0,1035.81112627,276300.0,1000.0,277500.0,True,1.0,0.8083412944007066,30.63898086403643
2015-09-21 00:00:00,276500.0,277500.0,272500.0,274000.0,3743.21022354,276300.0,2500.0,277500.0,True,1.0,0.8083412944007066,30.63898086403643
2015-09-22 00:00:00,274000.0,280000.0,271500.0,277000.0,3268.40724143,276200.0,4250.0,276500.0,False,0.9986083182640145,0.8072163405848463,30.735509327557292
2015-09-23 00:00:00,276500.0,279000.0,276000.0,278500.0,2108.15132922,276400.0,1500.0,280750.0,True,1.0,0.8072163405848463,30.735509327557292
2015-09-24 00:00:00,277500.0,281000.0,277000.0,281000.0,2869.01641542,276700.0,2000.0,279000.0,True,1.003968458781362,0.8104197453600991,30.460636051311667
2015-09-25 00:00:00,280500.0,287000.0,280500.0,286500.0,3475.22706276,277500.0,3250.0,282500.0,True,1.0109592920353982,0.8193013720207535,29.69853385384215
2015-09-26 00:00:00,286000.0,286500.0,282500.0,284500.0,2235.9468007,279400.0,2000.0,289250.0,True,1.0,0.8193013720207535,29.69853385384215
2015-09-27 00:00:00,284500.0,284500.0,282500.0,283000.0,1392.40362001,281500.0,1000.0,286500.0,True,1.0,0.8193013720207535,29.69853385384215
2015-09-28 00:00:00,283000.0,292000.0,283000.0,290500.0,3665.41600006,282700.0,4500.0,284000.0,True,1.019687323943662,0.8354312235392127,28.314486116108363
2015-09-29 00:00:00,291000.0,293500.0,287500.0,289000.0,2927.75383976,285100.0,3000.0,295500.0,True,1.0,0.8354312235392127,28.314486116108363
2015-09-30 00:00:00,289000.0,290000.0,286000.0,287000.0,3904.69802469,286700.0,2000.0,292000.0,True,1.0,0.8354312235392127,28.314486116108363
2015-10-01 00:00:00,286500.0,288500.0,286500.0,288000.0,2901.22887596,286800.0,1000.0,288500.0,False,1.0,0.8354312235392127,28.314486116108363
2015-10-02 00:00:00,288000.0,291500.0,287500.0,290000.0,3270.73967245,287500.0,2000.0,289000.0,True,1.0002602076124567,0.8356486091032617,28.295832999692898
2015-10-03 00:00:00,291000.0,291000.0,288000.0,290500.0,2653.5046755,288900.0,1500.0,293000.0,True,1.0,0.8356486091032617,28.295832999692898
2015-10-04 00:00:00,290500.0,291000.0,289000.0,289500.0,1518.56548033,288900.0,1000.0,292000.0,True,1.0,0.8356486091032617,28.295832999692898
2015-10-05 00:00:00,289000.0,289500.0,287500.0,289000.0,3391.55580454,289000.0,1000.0,290000.0,False,1.0,0.8356486091032617,28.295832999692898
2015-10-06 00:00:00,288500.0,297500.0,288000.0,296000.0,3207.66335114,289400.0,4750.0,289500.0,False,1.0192525043177891,0.8517369375581767,26.915348214916012
2015-10-07 00:00:00,296500.0,300000.0,294500.0,295500.0,4651.80498446,291000.0,2750.0,301250.0,True,1.0,0.8517369375581767,26.915348214916012
2015-10-08 00:00:00,296000.0,296000.0,291500.0,291500.0,3678.46722158,292100.0,2250.0,298750.0,True,1.0,0.8517369375581767,26.915348214916012
2015-10-09 00:00:00,292000.0,293500.0,290000.0,291500.0,2571.52528993,292300.0,1750.0,294250.0,False,1.0,0.8517369375581767,26.915348214916012
2015-10-10 00:00:00,290500.0,293500.0,290500.0,291500.0,1827.65957212,292700.0,1500.0,292250.0,False,0.9942337040205304,0.8468255702795692,27.33677594866528
2015-10-11 00:00:00,292500.0,294000.0,292000.0,293000.0,1390.54208739,293200.0,1000.0,294000.0,False,1.0,0.8468255702795692,27.33677594866528
2015-10-12 00:00:00,292500.0,296500.0,292500.0,293500.0,4822.86000902,292600.0,2000.0,293500.0,False,0.9968,0.8441157284546745,27.569298265629556
2015-10-13 00:00:00,292500.0,299000.0,290500.0,296500.0,4887.59206146,292200.0,4250.0,294500.0,True,1.0035911714770798,0.8471470927820554,27.309187195496214
2015-10-14 00:00:00,297000.0,297500.0,295000.0,296500.0,3762.05170021,293200.0,1250.0,301250.0,True,1.0,0.8471470927820554,27.309187195496214
2015-10-15 00:00:00,296500.0,299500.0,296000.0,298000.0,3433.10903393,294200.0,1750.0,297750.0,True,0.9976396305625524,0.84514751267523,27.480764368423188
2015-10-16 00:00:00,298000.0,311500.0,297500.0,311500.0,4254.60364771,295500.0,7000.0,299750.0,True,1.0359993327773143,0.8755722592299451,24.870120272165586
2015-10-17 00:00:00,312000.0,338500.0,312000.0,327000.0,4330.14849646,299200.0,13250.0,319000.0,True,1.021878369905956,0.8947283529967713,23.226400972490048
2015-10-18 00:00:00,327000.0,328500.0,316000.0,316000.0,3019.11530457,305900.0,6250.0,340250.0,True,1.0,0.8947283529967713,23.226400972490048
2015-10-19 00:00:00,316000.0,318000.0,306000.0,314000.0,5406.5955897,309800.0,6000.0,322250.0,True,1.0,0.8947283529967713,23.226400972490048
2015-10-20 00:00:00,314000.0,316500.0,312500.0,316000.0,3114.01481903,313300.0,2000.0,320000.0,True,1.0,0.8947283529967713,23.226400972490048
2015-10-21 00:00:00,316000.0,318000.0,311000.0,313000.0,3269.69522118,316900.0,3500.0,318000.0,False,1.0,0.8947283529967713,23.226400972490048
2015-10-22 00:00:00,313000.0,322000.0,312000.0,319500.0,3129.18606288,317200.0,5000.0,316500.0,False,1.006278672985782,0.9003460597363454,22.74436465025476
2015-10-23 00:00:00,319000.0,326500.0,318500.0,321500.0,3359.64491208,315700.0,4000.0,324000.0,True,0.9890839506172839,0.8905178376867297,23.58769098082568
2015-10-24 00:00:00,321500.0,327000.0,320000.0,326000.0,2507.89478854,316800.0,3500.0,325500.0,True,0.9983360983102919,0.8890361035518876,23.714833550917177
2015-10-25 00:00:00,325500.0,346500.0,324500.0,346500.0,3890.26015198,319200.0,11000.0,329000.0,True,1.049991489361702,0.9334803424647707,19.901224463922187
2015-10-26 00:00:00,346500.0,347000.0,333000.0,334000.0,4656.00765358,325300.0,7000.0,357500.0,True,1.0,0.9334803424647707,19.901224463922187
2015-10-27 00:00:00,334500.0,347000.0,333500.0,344500.0,4940.59535265,329500.0,6750.0,341500.0,True,1.0055847730600291,0.9386936183334348,19.453890980166978
2015-10-28 00:00:00,344500.0,365000.0,342000.0,361500.0,4840.07870544,334500.0,11500.0,351250.0,True,1.0259814946619217,0.9630822815673449,17.361182678629625
2015-10-29 00:00:00,361000.0,374000.0,352000.0,373500.0,6172.94159677,342500.0,11000.0,372500.0,True,0.9994845637583892,0.9625858740557719,17.403777720040907
2015-10-30 00:00:00,374000.0,439000.0,365500.0,388500.0,9128.60230359,352000.0,36750.0,385000.0,True,1.005890909090909,0.9682563799320276,16.91721088333716
2015-10-31 00:00:00,390000.0,407000.0,385500.0,391500.0,4368.99074024,360400.0,10750.0,426750.0,True,1.0,0.9682563799320276,16.91721088333716
2015-11-01 00:00:00,394000.0,394000.0,370500.0,385000.0,3399.884229,371900.0,11750.0,404750.0,True,1.0,0.9682563799320276,16.91721088333716
2015-11-02 00:00:00,385000.0,404000.0,381000.0,402000.0,4136.47191502,380000.0,11500.0,396750.0,True,1.0100325141776936,0.977970425791338,16.083681623601912
2015-11-03 00:00:00,400500.0,468500.0,398500.0,464000.0,10178.48007912,388100.0,35000.0,412000.0,True,1.1230135922330096,1.0982740809655764,5.760833853152262
2015-11-04 00:00:00,465000.0,605000.0,461000.0,599000.0,13939.86018805,406200.0,72000.0,500000.0,True,1.1947999999999999,1.3122178719376705,0.0
2015-11-05 00:00:00,599500.0,601500.0,430000.0,467000.0,10675.09199528,448300.0,85750.0,671500.0,True,1.0,1.3122178719376705,0.0
2015-11-06 00:00:00,473500.0,496000.0,401000.0,448500.0,7629.50417405,463400.0,47500.0,559250.0,True,1.0,1.3122178719376705,0.0
2015-11-07 00:00:00,448500.0,480000.0,440000.0,466500.0,4725.46792371,476100.0,20000.0,496000.0,False,1.0,1.3122178719376705,0.0
2015-11-08 00:00:00,466500.0,469000.0,456500.0,460000.0,1776.93168693,489000.0,6250.0,486500.0,False,1.0,1.3122178719376705,0.0
2015-11-09 00:00:00,460000.0,465000.0,435000.0,457500.0,6395.75753812,488200.0,15000.0,466250.0,False,1.0,1.3122178719376705,0.0
2015-11-10 00:00:00,458500.0,458500.0,421000.0,421000.0,3105.96571165,459900.0,18750.0,473500.0,False,1.0,1.3122178719376705,0.0
2015-11-11 00:00:00,423000.0,432000.0,345000.0,364000.0,8375.59946711,450700.0,43500.0,441750.0,False,1.0,1.3122178719376705,0.0
2015-11-12 00:00:00,368000.0,419500.0,355000.0,388000.0,5989.80601256,433800.0,32250.0,411500.0,False,0.939691859052248,1.2330804515626943,6.030814094775197
2015-11-13 00:00:00,387500.0,405500.0,377000.0,393500.0,5150.95833505,418100.0,14250.0,419750.0,False,1.0,1.2330804515626943,6.030814094775197
2015-11-14 00:00:00,392000.0,399500.0,387000.0,388500.0,3163.18533301,404800.0,6250.0,406250.0,False,1.0,1.2330804515626943,6.030814094775197
2015-11-15 00:00:00,388500.0,396500.0,368500.0,377000.0,2602.56419155,391000.0,14000.0,394750.0,False,0.951834832172261,1.1736889246680728,10.556855704536364
2015-11-16 00:00:00,377500.0,387500.0,373000.0,376000.0,3483.10862909,382200.0,7250.0,391500.0,False,1.0,1.1736889246680728,10.556855704536364
2015-11-17 00:00:00,377000.0,398000.0,376000.0,391000.0,4567.75182954,384600.0,11000.0,384250.0,False,1.0143666883539362,1.1905509476732454,9.2718539250473
2015-11-18 00:00:00,391500.0,396000.0,388000.0,393000.0,2451.02187136,385200.0,4000.0,402500.0,True,1.0,1.1905509476732454,9.2718539250473
2015-11-19 00:00:00,393000.0,396000.0,381500.0,385000.0,3193.44183873,385100.0,7250.0,397000.0,True,1.0,1.1905509476732454,9.2718539250473
2015-11-20 00:00:00,384500.0,385000.0,370000.0,379500.0,4353.91830924,384400.0,7500.0,391750.0,True,1.0,1.1905509476732454,9.2718539250473
2015-11-21 00:00:00,379500.0,386500.0,375000.0,380000.0,2539.72699897,384900.0,5750.0,387000.0,False,1.0,1.1905509476732454,9.2718539250473
2015-11-22 00:00:00,380500.0,387000.0,377500.0,379500.0,1629.07705037,385700.0,4750.0,386250.0,False,0.9793242718446602,1.1659354399240713,11.147724409330973
2015-11-23 00:00:00,380000.0,383500.0,377500.0,381500.0,3503.48719642,383400.0,3000.0,384750.0,False,1.0,1.1659354399240713,11.147724409330973
2015-11-24 00:00:00,381500.0,382000.0,373000.0,376500.0,2728.83948881,381100.0,4500.0,384500.0,True,1.0,1.1659354399240713,11.147724409330973
2015-11-25 00:00:00,376500.0,381000.0,371000.0,377000.0,4270.75639802,379400.0,5000.0,381000.0,False,1.0,1.1659354399240713,11.147724409330973
2015-11-26 00:00:00,378500.0,429500.0,376500.0,404500.0,8431.40331899,378900.0,26500.0,383500.0,False,1.0515588005215124,1.2260496726920784,6.566607656269216
2015-11-27 00:00:00,404500.0,426000.0,390000.0,415500.0,5956.55727865,383800.0,18000.0,431000.0,True,1.0,1.2260496726920784,6.566607656269216
2015-11-28 00:00:00,415000.0,423500.0,412000.0,417500.0,2316.38887722,391000.0,5750.0,433000.0,True,1.0,1.2260496726920784,6.566607656269216
2015-11-29 00:00:00,417000.0,429500.0,416000.0,424500.0,2728.07026175,398200.0,6750.0,422750.0,True,1.0009395623891189,1.2272016228517313,6.478821154935269
2015-11-30 00:00:00,424500.0,454000.0,424500.0,445000.0,8118.65284344,407800.0,14750.0,431250.0,True,1.0286840579710144,1.2624027453437332,3.7962542394258336
2015-12-01 00:00:00,445500.0,451500.0,421000.0,429500.0,6043.15250468,421400.0,15250.0,460250.0,True,1.0,1.2624027453437332,3.7962542394258336
2015-12-02 00:00:00,428000.0,431000.0,412000.0,427000.0,4786.36286737,426400.0,9500.0,443250.0,True,1.0,1.2624027453437332,3.7962542394258336
2015-12-03 00:00:00,427000.0,445000.0,424000.0,430000.0,5169.56017766,428700.0,10500.0,436500.0,False,0.9819088201603666,1.2395643902476727,5.536693505226756
2015-12-04 00:00:00,431000.0,436000.0,420000.0,430000.0,4111.88657557,431200.0,8000.0,441500.0,False,1.0,1.2395643902476727,5.536693505226756
2015-12-05 00:00:00,432000.0,448000.0,428000.0,442000.0,4623.01797135,432300.0,10000.0,440000.0,False,1.0013454545454545,1.241232167790915,5.409597420124697
2015-12-06 00:00:00,442000.0,470000.0,441000.0,457000.0,5738.81113036,431700.0,14500.0,452000.0,True,1.0078619469026548,1.2509906691879544,4.665932697540969
2015-12-07 00:00:00,457000.0,478000.0,454000.0,471000.0,6027.54339989,437200.0,12000.0,471500.0,True,0.9957395546129375,1.2456608917621543,5.07209828480964
2015-12-08 00:00:00,472000.0,478000.0,466000.0,475000.0,3564.35901367,446000.0,6000.0,484000.0,True,1.0,1.2456608917621543,5.07209828480964
2015-12-09 00:00:00,476000.0,520000.0,473000.0,509000.0,8514.78537117,455000.0,23500.0,482000.0,True,1.0528165975103734,1.3114524617167689,0.058329507414143285
2015-12-10 00:00:00,509000.0,517000.0,492000.0,506000.0,4610.59992109,470800.0,12500.0,532500.0,True,1.0,1.3114524617167689,0.058329507414143285
2015-12-11 00:00:00,506000.0,525000.0,499000.0,520000.0,4841.72643385,483600.0,13000.0,518500.0,True,0.9996929604628736,1.3110497939599601,0.08901555166182264
2015-12-12 00:00:00,520000.0,575000.0,488000.0,514000.0,11173.75246566,496200.0,43500.0,533000.0,True,0.9611527204502814,1.2601190761103966,3.9702854946139996
2015-12-13 00:00:00,513000.0,538000.0,511000.0,536000.0,4470.05280347,504800.0,13500.0,556500.0,True,1.0,1.2601190761103966,3.9702854946139996
2015-12-14 00:00:00,536000.0,541000.0,522000.0,539000.0,5598.02369846,517000.0,9500.0,549500.0,True,1.0,1.2601190761103966,3.9702854946139996
2015-12-15 00:00:00,539000.0,555000.0,536000.0,554000.0,5298.53246533,523000.0,9500.0,548500.0,True,1.0068273473108478,1.268722346696027,3.3146572815241755
2015-12-16 00:00:00,554000.0,568000.0,536000.0,550000.0,6099.72223119,532600.0,16000.0,563500.0,True,0.9728425909494233,1.2342671349551952,5.940380682925026
2015-12-17 00:00:00,550000.0,555000.0,545000.0,551000.0,3404.37996338,538600.0,5000.0,566000.0,True,1.0,1.2342671349551952,5.940380682925026
2015-12-18 00:00:00,551000.0,563000.0,550000.0,555000.0,3849.49833033,546000.0,6500.0,556000.0,True,0.9950014388489209,1.2280975752043546,6.41054344192864
2015-12-19 00:00:00,556000.0,564000.0,553000.0,561000.0,2225.44394485,549800.0,5500.0,562500.0,True,0.9941333333333333,1.220892736096489,6.959601587069331
2015-12-20 00:00:00,560000.0,563000.0,553000.0,556000.0,2136.36509668,554200.0,5000.0,565500.0,True,1.0,1.220892736096489,6.959601587069331
2015-12-21 00:00:00,556000.0,558000.0,523000.0,534000.0,6719.13622518,554600.0,17500.0,561000.0,True,1.0,1.220892736096489,6.959601587069331
2015-12-22 00:00:00,534000.0,540000.0,530000.0,531000.0,3183.28925404,551400.0,5000.0,551500.0,False,1.0,1.220892736096489,6.959601587069331
2015-12-23 00:00:00,531000.0,536000.0,529000.0,535000.0,3214.22246228,547400.0,3500.0,536000.0,False,1.0,1.220892736096489,6.959601587069331
2015-12-24 00:00:00,534000.0,551000.0,532000.0,543000.0,3867.29613467,543400.0,9500.0,537500.0,False,1.0070325581395347,1.2294787352452232,6.305289575904915
2015-12-25 00:00:00,546000.0,550000.0,540000.0,546000.0,2717.49530234,539800.0,5000.0,555500.0,True,1.0,1.2294787352452232,6.305289575904915
2015-12-26 00:00:00,545000.0,550000.0,480000.0,503000.0,6285.61045651,537800.0,35000.0,550000.0,True,1.0,1.2294787352452232,6.305289575904915
2015-12-27 00:00:00,503000.0,512000.0,485000.0,502000.0,4569.34039336,531600.0,13500.0,538000.0,False,1.0,1.2294787352452232,6.305289575904915
2015-12-28 00:00:00,502000.0,524000.0,501000.0,507000.0,6671.97355826,525800.0,11500.0,515500.0,False,0.9803111542192047,1.2052717180362127,8.150030279921204
2015-12-29 00:00:00,505000.0,508000.0,496000.0,503000.0,2983.73988067,520200.0,6000.0,516500.0,False,1.0,1.2052717180362127,8.150030279921204
2015-12-30 00:00:00,503000.0,516000.0,501000.0,504000.0,3900.30180323,512200.0,7500.0,509000.0,False,0.9869768172888016,1.1895752442355871,9.346209217603827
2015-12-31 00:00:00,504000.0,510000.0,491000.0,506000.0,3974.09474971,503800.0,9500.0,511500.0,True,1.0,1.1895752442355871,9.346209217603827
2016-01-01 00:00:00,506000.0,521000.0,502000.0,515000.0,3811.02278332,504400.0,9500.0,515500.0,True,0.9958300678952473,1.1846147962336302,9.72422937020487
2016-01-02 00:00:00,515000.0,522000.0,514000.0,519000.0,3422.01979813,507000.0,4000.0,524500.0,True,1.0,1.1846147962336302,9.72422937020487
2016-01-03 00:00:00,518000.0,520000.0,512000.0,514000.0,1624.361438,509400.0,4000.0,522000.0,True,1.0,1.1846147962336302,9.72422937020487
2016-01-04 00:00:00,514000.0,522000.0,509000.0,521000.0,3941.49270029,511600.0,6500.0,518000.0,True,1.0025915057915058,1.1876847323387731,9.490279187785104
2016-01-05 00:00:00,520000.0,527000.0,516000.0,518000.0,3832.17456436,515000.0,5500.0,526500.0,True,0.9806556505223172,1.1647097438071037,11.241130858304095
2016-01-06 00:00:00,519000.0,521000.0,512000.0,517000.0,3456.37873015,517400.0,4500.0,524500.0,True,1.0,1.1647097438071037,11.241130858304095
2016-01-07 00:00:00,517000.0,549000.0,515000.0,542000.0,5314.08425341,517800.0,17000.0,521500.0,False,1.0361096836049855,1.206767044147622,8.036076176461144
2016-01-08 00:00:00,542000.0,558000.0,538000.0,546000.0,5975.72679536,522400.0,10000.0,559000.0,True,1.0,1.206767044147622,8.036076176461144
2016-01-09 00:00:00,547000.0,548000.0,538000.0,541000.0,3852.11888432,528800.0,5000.0,557000.0,True,1.0,1.206767044147622,8.036076176461144
2016-01-10 00:00:00,541000.0,543000.0,530000.0,533000.0,3074.62597444,532800.0,6500.0,546000.0,True,1.0,1.206767044147622,8.036076176461144
2016-01-11 00:00:00,532000.0,549000.0,531000.0,540000.0,4728.86688439,535800.0,9000.0,538500.0,False,0.9995855153203342,1.2062668576958973,8.074193813967947
2016-01-12 00:00:00,539000.0,543000.0,537000.0,539000.0,2735.28476362,540400.0,3000.0,548000.0,False,1.0,1.2062668576958973,8.074193813967947
2016-01-13 00:00:00,539000.0,541000.0,500000.0,516000.0,5447.8438062,539800.0,20500.0,542000.0,False,1.0,1.2062668576958973,8.074193813967947
2016-01-14 00:00:00,517000.0,526000.0,515000.0,522000.0,4061.93764823,533800.0,5500.0,537500.0,False,1.0,1.2062668576958973,8.074193813967947
2016-01-15 00:00:00,522000.0,524000.0,473000.0,479000.0,6502.42027588,530000.0,25500.0,527500.0,False,1.0,1.2062668576958973,8.074193813967947
2016-01-16 00:00:00,480000.0,491000.0,425000.0,453000.0,9180.00182716,519200.0,33000.0,505500.0,False,1.0,1.2062668576958973,8.074193813967947
2016-01-17 00:00:00,454000.0,489000.0,447000.0,475000.0,5000.89608121,501800.0,21000.0,487000.0,False,0.9721593429158111,1.1726835957587636,10.633468661180885
2016-01-18 00:00:00,475000.0,480000.0,458000.0,470000.0,4888.61294157,489000.0,11000.0,496000.0,False,1.0,1.1726835957587636,10.633468661180885
2016-01-19 00:00:00,469000.0,471000.0,464000.0,468000.0,2276.96110565,479800.0,3500.0,480000.0,False,1.0,1.1726835957587636,10.633468661180885
2016-01-20 00:00:00,468000.0,499000.0,459000.0,497000.0,5580.69987204,469000.0,20000.0,471500.0,False,1.0508827147401907,1.2323529206422579,6.086256939747436
2016-01-21 00:00:00,498000.0,518000.0,495000.0,507000.0,7539.08610395,472600.0,11500.0,518000.0,True,1.0,1.2323529206422579,6.086256939747436
2016-01-22 00:00:00,507000.0,508000.0,475000.0,481000.0,6905.54744881,483400.0,16500.0,518500.0,True,1.0,1.2323529206422579,6.086256939747436
2016-01-23 00:00:00,481000.0,481000.0,457000.0,465000.0,5595.22325107,484600.0,12000.0,497500.0,False,1.0,1.2323529206422579,6.086256939747436
